p0,t,A_market_share,product2_rate_when_A_chosen,avg_profit_per_period
0.4,180,0.48,0.0,0.455999999999999
0.4,181,0.46,0.0,0.4369999999999992
0.4,182,0.525,0.0,0.49874999999999853
0.4,183,0.495,0.0,0.47024999999999884
0.4,184,0.475,0.0,0.4512499999999991
0.4,185,0.48,0.0,0.455999999999999
0.4,186,0.445,0.0,0.4227499999999994
0.4,187,0.4575,0.0,0.43462499999999926
0.4,188,0.47,0.0,0.4464999999999991
0.4,189,0.44,0.0,0.4179999999999995
0.4,190,0.47,0.0,0.4464999999999991
0.4,191,0.475,0.0,0.4512499999999991
0.4,192,0.5125,0.0,0.48687499999999867
0.4,193,0.455,0.0,0.4322499999999993
0.4,194,0.43,0.0,0.4084999999999996
0.4,195,0.4525,0.0055248618784530384,0.42837499999999934
0.4,196,0.4875,0.0,0.46312499999999895
0.4,197,0.475,0.0,0.4512499999999991
0.4,198,0.4275,0.005847953216374269,0.4046249999999996
0.4,199,0.42,0.0,0.3989999999999997
0.4,200,0.415,0.006024096385542169,0.39274999999999977
0.4,201,0.45,0.0,0.4274999999999994
0.4,202,0.4775,0.0,0.45362499999999906
0.4,203,0.3975,0.006289308176100629,0.376125
0.4,204,0.405,0.0,0.38474999999999987
0.4,205,0.4175,0.0,0.39662499999999973
0.4,206,0.4575,0.0,0.43462499999999926
0.4,207,0.445,0.0,0.4227499999999994
0.4,208,0.415,0.0,0.39424999999999977
0.4,209,0.4375,0.0,0.4156249999999995
0.4,210,0.4425,0.0,0.42037499999999944
0.4,211,0.46,0.0,0.4369999999999992
0.4,212,0.45,0.0,0.4274999999999994
0.4,213,0.4025,0.0,0.3823749999999999
0.4,214,0.4125,0.0,0.3918749999999998
0.4,215,0.41,0.0,0.3894999999999998
0.4,216,0.445,0.0,0.4227499999999994
0.4,217,0.415,0.0,0.39424999999999977
0.4,218,0.4575,0.0,0.43462499999999926
0.4,219,0.4675,0.0,0.44412499999999916
0.4,220,0.4575,0.0,0.43462499999999926
0.4,221,0.395,0.0,0.37525
0.4,222,0.42,0.0,0.3989999999999997
0.4,223,0.395,0.0,0.37525
0.4,224,0.405,0.0,0.38474999999999987
0.4,225,0.455,0.0,0.4322499999999993
0.4,226,0.4175,0.0,0.39662499999999973
0.4,227,0.44,0.0,0.4179999999999995
0.4,228,0.3475,0.0,0.3301250000000005
0.4,229,0.4025,0.0,0.3823749999999999
0.4,230,0.3975,0.0,0.37762499999999993
0.4,231,0.445,0.0,0.4227499999999994
0.4,232,0.3975,0.0,0.37762499999999993
0.4,233,0.395,0.0,0.37525
0.4,234,0.4275,0.0,0.4061249999999996
0.4,235,0.3875,0.0,0.3681250000000001
0.4,236,0.405,0.0,0.38474999999999987
0.4,237,0.3975,0.0,0.37762499999999993
0.4,238,0.395,0.0,0.37525
0.4,239,0.4125,0.0,0.3918749999999998
0.4,240,0.425,0.0,0.40374999999999966
0.4,241,0.41,0.0,0.3894999999999998
0.4,242,0.39,0.0,0.37050000000000005
0.4,243,0.3875,0.0,0.3681250000000001
0.4,244,0.395,0.0,0.37525
0.4,245,0.355,0.0,0.33725000000000044
0.4,246,0.41,0.0,0.3894999999999998
0.4,247,0.3975,0.0,0.37762499999999993
0.4,248,0.395,0.0,0.37525
0.4,249,0.4025,0.0,0.3823749999999999
0.4,250,0.4275,0.0,0.4061249999999996
0.45,1,0.5825,1.0,0.20387499999999975
0.45,2,0.6125,1.0,0.21437499999999957
0.45,3,0.705,1.0,0.24674999999999905
0.45,4,0.6875,0.7563636363636363,0.3411249999999989
0.45,5,0.7025,0.7651245551601423,0.34487499999999904
0.45,6,0.72,0.6458333333333334,0.40499999999999853
0.45,7,0.7275,0.5876288659793815,0.43462499999999826
0.45,8,0.7525,0.5714285714285714,0.45687499999999814
0.45,9,0.7575,0.5973597359735974,0.44812499999999816
0.45,10,0.79,0.5221518987341772,0.5029999999999974
0.45,11,0.7825,0.5207667731629393,0.4988749999999975
0.45,12,0.7925,0.47318611987381703,0.5278749999999973
0.45,13,0.8225,0.5075987841945289,0.5308749999999971
0.45,14,0.7575,0.46204620462046203,0.5096249999999977
0.45,15,0.7875,0.4857142857142857,0.5186249999999974
0.45,16,0.7925,0.526813880126183,0.5023749999999972
0.45,17,0.775,0.4161290322580645,0.5427499999999974
0.45,18,0.78,0.48717948717948717,0.5129999999999975
0.45,19,0.76,0.40131578947368424,0.5389999999999974
0.45,20,0.83,0.4126506024096386,0.5829999999999967
0.45,21,0.8,0.365625,0.5844999999999968
0.45,22,0.8375,0.3970149253731343,0.5961249999999966
0.45,23,0.7875,0.30793650793650795,0.6026249999999966
0.45,24,0.8075,0.33746130030959753,0.6036249999999966
0.45,25,0.82,0.3231707317073171,0.6199999999999963
0.45,26,0.8125,0.2676923076923077,0.6413749999999965
0.45,27,0.835,0.31137724550898205,0.6372499999999963
0.45,28,0.8275,0.30513595166163143,0.6346249999999963
0.45,29,0.83,0.3253012048192771,0.6264999999999963
0.45,30,0.8,0.321875,0.6054999999999968
0.45,31,0.84,0.35119047619047616,0.6209999999999964
0.45,32,0.81,0.28703703703703703,0.6299999999999963
0.45,33,0.8375,0.2955223880597015,0.6471249999999964
0.45,34,0.7875,0.2571428571428571,0.6266249999999964
0.45,35,0.8025,0.2367601246105919,0.6483749999999964
0.45,36,0.785,0.29936305732484075,0.6047499999999968
0.45,37,0.81,0.2777777777777778,0.6344999999999965
0.45,38,0.7525,0.2857142857142857,0.585874999999997
0.45,39,0.715,0.25874125874125875,0.5682499999999971
0.45,40,0.78,0.23717948717948717,0.6299999999999966
0.45,41,0.735,0.22448979591836735,0.599249999999997
0.45,42,0.775,0.25483870967741934,0.6177499999999966
0.45,43,0.7625,0.26557377049180325,0.6028749999999968
0.45,44,0.7325,0.19795221843003413,0.608874999999997
0.45,45,0.795,0.22327044025157233,0.6487499999999963
0.45,46,0.7275,0.22336769759450173,0.593624999999997
0.45,47,0.7475,0.24749163879598662,0.5991249999999969
0.45,48,0.725,0.20344827586206896,0.600249999999997
0.45,49,0.76,0.21710526315789475,0.6229999999999967
0.45,50,0.73,0.2054794520547945,0.6034999999999969
0.45,51,0.7425,0.1750841750841751,0.6273749999999967
0.45,52,0.7575,0.16831683168316833,0.6431249999999966
0.45,53,0.7475,0.19732441471571907,0.6216249999999967
0.45,54,0.71,0.1936619718309859,0.5919999999999971
0.45,55,0.7425,0.1717171717171717,0.6288749999999966
0.45,56,0.7625,0.16721311475409836,0.6478749999999965
0.45,57,0.725,0.1482758620689655,0.6242499999999968
0.45,58,0.7525,0.16279069767441862,0.6413749999999966
0.45,59,0.7025,0.13523131672597866,0.610374999999997
0.45,60,0.745,0.15771812080536912,0.6372499999999965
0.45,61,0.69,0.14855072463768115,0.5939999999999972
0.45,62,0.6775,0.14391143911439114,0.5851249999999972
0.45,63,0.73,0.16095890410958905,0.6229999999999967
0.45,64,0.715,0.1258741258741259,0.6252499999999968
0.45,65,0.735,0.12244897959183673,0.6442499999999965
0.45,66,0.6725,0.11524163568773234,0.5923749999999972
0.45,67,0.695,0.12589928057553956,0.607749999999997
0.45,68,0.645,0.11627906976744186,0.5677499999999975
0.45,69,0.6525,0.09961685823754789,0.5808749999999975
0.45,70,0.7025,0.08540925266903915,0.6313749999999968
0.45,71,0.6525,0.07279693486590039,0.5913749999999972
0.45,72,0.64,0.05859375,0.5854999999999974
0.45,73,0.66,0.04924242424242424,0.6074999999999972
0.45,74,0.6475,0.03474903474903475,0.6016249999999972
0.45,75,0.65,0.057692307692307696,0.5949999999999974
0.45,76,0.635,0.05511811023622047,0.5822499999999975
0.45,77,0.625,0.052,0.5742499999999976
0.45,78,0.6325,0.02766798418972332,0.5903749999999974
0.45,79,0.5975,0.04184100418410042,0.5526249999999978
0.45,80,0.61,0.036885245901639344,0.5659999999999976
0.45,81,0.6,0.041666666666666664,0.5549999999999978
0.45,82,0.5825,0.02145922746781116,0.5458749999999979
0.45,83,0.5925,0.008438818565400843,0.5598749999999978
0.45,84,0.5675,0.01762114537444934,0.5331249999999981
0.45,85,0.5725,0.013100436681222707,0.539374999999998
0.45,86,0.5875,0.02127659574468085,0.5506249999999979
0.45,87,0.5675,0.013215859030837005,0.534624999999998
0.45,88,0.5925,0.012658227848101266,0.5583749999999977
0.45,89,0.5475,0.0182648401826484,0.5141249999999983
0.45,90,0.5525,0.0,0.5248749999999982
0.45,91,0.525,0.0,0.49874999999999853
0.45,92,0.5625,0.0,0.534374999999998
0.45,93,0.5575,0.0,0.5296249999999981
0.45,94,0.5275,0.009478672985781991,0.4981249999999985
0.45,95,0.54,0.004629629629629629,0.5114999999999984
0.45,96,0.52,0.004807692307692308,0.4924999999999986
0.45,97,0.495,0.005050505050505051,0.4687499999999989
0.45,98,0.565,0.0,0.5367499999999981
0.45,99,0.5125,0.0,0.48687499999999867
0.45,100,0.47,0.0,0.4464999999999991
0.45,101,0.5,0.01,0.4719999999999988
0.45,102,0.5425,0.0,0.5153749999999984
0.45,103,0.505,0.0049504950495049506,0.47824999999999873
0.45,104,0.4825,0.0,0.458374999999999
0.45,105,0.4775,0.0,0.45362499999999906
0.45,106,0.46,0.0,0.4369999999999992
0.45,107,0.4625,0.0,0.43937499999999924
0.45,108,0.4975,0.0,0.4726249999999988
0.45,109,0.4625,0.0,0.43937499999999924
0.45,110,0.4625,0.005405405405405406,0.43787499999999924
0.45,111,0.3875,0.0,0.3681250000000001
0.45,112,0.4875,0.005128205128205128,0.46162499999999895
0.45,113,0.4625,0.010810810810810811,0.43637499999999924
0.45,114,0.435,0.005747126436781609,0.41174999999999956
0.45,115,0.425,0.0,0.40374999999999966
0.45,116,0.4375,0.0,0.4156249999999995
0.45,117,0.3975,0.0,0.37762499999999993
0.45,118,0.445,0.0,0.4227499999999994
0.45,119,0.46,0.0,0.4369999999999992
0.45,120,0.4075,0.0,0.38712499999999983
0.45,121,0.435,0.005747126436781609,0.41174999999999956
0.45,122,0.42,0.005952380952380952,0.39749999999999974
0.45,123,0.3925,0.0,0.372875
0.45,124,0.43,0.0,0.4084999999999996
0.45,125,0.425,0.0,0.40374999999999966
0.45,126,0.4175,0.0,0.39662499999999973
0.45,127,0.3925,0.0,0.372875
0.45,128,0.395,0.006329113924050633,0.37375
0.45,129,0.4125,0.0,0.3918749999999998
0.45,130,0.395,0.006329113924050633,0.37375
0.45,131,0.3725,0.006711409395973154,0.35237500000000027
0.45,132,0.4175,0.0,0.39662499999999973
0.45,133,0.395,0.0,0.37525
0.45,134,0.3775,0.0,0.3586250000000002
0.45,135,0.4,0.00625,0.37849999999999995
0.45,136,0.385,0.006493506493506494,0.36425000000000013
0.45,137,0.41,0.0,0.3894999999999998
0.45,138,0.405,0.0,0.38474999999999987
0.45,139,0.405,0.006172839506172839,0.38324999999999987
0.45,140,0.3825,0.006535947712418301,0.36187500000000017
0.45,141,0.37,0.006756756756756757,0.3500000000000003
0.45,142,0.3675,0.006802721088435374,0.3476250000000003
0.45,143,0.3775,0.0,0.3586250000000002
0.45,144,0.35,0.0,0.3325000000000005
0.45,145,0.35,0.0,0.3325000000000005
0.45,146,0.3525,0.0,0.3348750000000005
0.45,147,0.3825,0.0,0.3633750000000001
0.45,148,0.3325,0.0,0.3158750000000007
0.45,149,0.3875,0.0,0.3681250000000001
0.45,150,0.3575,0.0,0.3396250000000004
0.45,151,0.3225,0.0,0.3063750000000006
0.45,152,0.32,0.0,0.3040000000000006
0.45,153,0.33,0.0,0.31350000000000067
0.45,154,0.375,0.006666666666666667,0.35475000000000023
0.45,155,0.3525,0.0,0.3348750000000005
0.45,156,0.335,0.007462686567164179,0.31675000000000064
0.45,157,0.3525,0.0070921985815602835,0.3333750000000005
0.45,158,0.3375,0.0,0.32062500000000066
0.45,159,0.31,0.0,0.2945000000000006
0.45,160,0.2875,0.008695652173913044,0.2716250000000005
0.45,161,0.3275,0.0,0.31112500000000065
0.45,162,0.3,0.0,0.2850000000000006
0.45,163,0.32,0.0,0.3040000000000006
0.45,164,0.3325,0.0,0.3158750000000007
0.45,165,0.345,0.0,0.32775000000000054
0.45,166,0.3325,0.0,0.3158750000000007
0.45,167,0.2825,0.0,0.26837500000000053
0.45,168,0.295,0.0,0.28025000000000055
0.45,169,0.36,0.0,0.34200000000000036
0.45,170,0.3125,0.0,0.2968750000000006
0.45,171,0.355,0.0,0.33725000000000044
0.45,172,0.3275,0.0,0.31112500000000065
0.45,173,0.3225,0.0,0.3063750000000006
0.45,174,0.3375,0.0,0.32062500000000066
0.45,175,0.3025,0.008264462809917356,0.28587500000000055
0.45,176,0.2925,0.0,0.27787500000000054
0.45,177,0.305,0.0,0.28975000000000056
0.45,178,0.285,0.0,0.27075000000000055
0.45,179,0.315,0.0,0.2992500000000006
0.45,180,0.2825,0.0,0.26837500000000053
0.45,181,0.2775,0.0,0.2636250000000005
0.45,182,0.285,0.0,0.27075000000000055
0.45,183,0.275,0.0,0.2612500000000005
0.45,184,0.265,0.0,0.2517500000000005
0.45,185,0.2875,0.0,0.2731250000000005
0.45,186,0.2975,0.0,0.28262500000000057
0.45,187,0.2725,0.0,0.25887500000000047
0.45,188,0.265,0.0,0.2517500000000005
0.45,189,0.2775,0.0,0.2636250000000005
0.45,190,0.285,0.0,0.27075000000000055
0.45,191,0.2525,0.0,0.23987500000000042
0.45,192,0.26,0.0,0.24700000000000044
0.45,193,0.315,0.0,0.2992500000000006
0.45,194,0.2775,0.0,0.2636250000000005
0.45,195,0.265,0.0,0.2517500000000005
0.45,196,0.2925,0.0,0.27787500000000054
0.45,197,0.275,0.0,0.2612500000000005
0.45,198,0.24,0.0,0.2280000000000004
0.45,199,0.2275,0.0,0.21612500000000037
0.45,200,0.255,0.0,0.24225000000000044
0.45,201,0.255,0.0,0.24225000000000044
0.45,202,0.2175,0.0,0.20662500000000034
0.45,203,0.27,0.0,0.2565000000000005
0.45,204,0.2875,0.0,0.2731250000000005
0.45,205,0.2575,0.0,0.24462500000000045
0.45,206,0.275,0.0,0.2612500000000005
0.45,207,0.235,0.0,0.2232500000000004
0.45,208,0.2575,0.0,0.24462500000000045
0.45,209,0.265,0.0,0.2517500000000005
0.45,210,0.245,0.0,0.2327500000000004
0.45,211,0.2675,0.0,0.2541250000000005
0.45,212,0.24,0.0,0.2280000000000004
0.45,213,0.2225,0.0,0.21137500000000034
0.45,214,0.2225,0.0,0.21137500000000034
0.45,215,0.225,0.0,0.21375000000000036
0.45,216,0.215,0.0,0.20425000000000032
0.45,217,0.2525,0.0,0.23987500000000042
0.45,218,0.215,0.0,0.20425000000000032
0.45,219,0.255,0.0,0.24225000000000044
0.45,220,0.225,0.0,0.21375000000000036
0.45,221,0.1725,0.0,0.16387500000000021
0.45,222,0.235,0.0,0.2232500000000004
0.45,223,0.245,0.0,0.2327500000000004
0.45,224,0.265,0.0,0.2517500000000005
0.45,225,0.2425,0.0,0.2303750000000004
0.45,226,0.22,0.0,0.20900000000000035
0.45,227,0.23,0.0,0.21850000000000036
0.45,228,0.225,0.0,0.21375000000000036
0.45,229,0.245,0.0,0.2327500000000004
0.45,230,0.1875,0.0,0.17812500000000026
0.45,231,0.2125,0.0,0.20187500000000033
0.45,232,0.225,0.0,0.21375000000000036
0.45,233,0.2025,0.0,0.1923750000000003
0.45,234,0.22,0.0,0.20900000000000035
0.45,235,0.2,0.0,0.19000000000000028
0.45,236,0.2175,0.0,0.20662500000000034
0.45,237,0.2375,0.0,0.22562500000000038
0.45,238,0.2,0.0,0.19000000000000028
0.45,239,0.2175,0.0,0.20662500000000034
0.45,240,0.24,0.0,0.2280000000000004
0.45,241,0.19,0.0,0.18050000000000024
0.45,242,0.205,0.0,0.1947500000000003
0.45,243,0.2225,0.0,0.21137500000000034
0.45,244,0.18,0.0,0.17100000000000024
0.45,245,0.215,0.0,0.20425000000000032
0.45,246,0.2075,0.0,0.1971250000000003
0.45,247,0.15,0.0,0.14250000000000015
0.45,248,0.22,0.0,0.20900000000000035
0.45,249,0.195,0.0,0.18525000000000028
0.45,250,0.1675,0.0,0.15912500000000018
0.5,1,0.52,1.0,0.1820000000000001
0.5,2,0.55,1.0,0.19249999999999992
0.5,3,0.58,1.0,0.20299999999999976
0.5,4,0.6275,1.0,0.2196249999999995
0.5,5,0.6325,0.8300395256916996,0.2858749999999991
0.5,6,0.645,0.8023255813953488,0.3022499999999991
0.5,7,0.715,0.7657342657342657,0.3507499999999986
0.5,8,0.7325,0.6757679180887372,0.3988749999999985
0.5,9,0.7675,0.6938110749185668,0.4096249999999981
0.5,10,0.7225,0.6505190311418685,0.40437499999999843
0.5,11,0.7525,0.5681063122923588,0.45837499999999776
0.5,12,0.7325,0.5426621160409556,0.45737499999999803
0.5,13,0.7525,0.5481727574750831,0.46737499999999793
0.5,14,0.7525,0.5481727574750831,0.46737499999999793
0.5,15,0.7475,0.5284280936454849,0.47312499999999785
0.5,16,0.745,0.47315436241610737,0.49624999999999764
0.5,17,0.735,0.5204081632653061,0.46874999999999806
0.5,18,0.7675,0.49185667752442996,0.5026249999999978
0.5,19,0.7025,0.47686832740213525,0.4663749999999981
0.5,20,0.7675,0.44625407166123776,0.5236249999999976
0.5,21,0.73,0.4349315068493151,0.5029999999999977
0.5,22,0.76,0.45723684210526316,0.5134999999999975
0.5,23,0.755,0.4139072847682119,0.5297499999999975
0.5,24,0.7775,0.4405144694533762,0.5331249999999974
0.5,25,0.7725,0.4174757281553398,0.5403749999999973
0.5,26,0.76,0.4934210526315789,0.49699999999999767
0.5,27,0.735,0.4523809523809524,0.49874999999999775
0.5,28,0.7675,0.3973941368078176,0.5461249999999973
0.5,29,0.7675,0.3745928338762215,0.5566249999999971
0.5,30,0.7275,0.4020618556701031,0.5156249999999978
0.5,31,0.7275,0.39862542955326463,0.5171249999999976
0.5,32,0.755,0.4503311258278146,0.5132499999999977
0.5,33,0.715,0.38461538461538464,0.5142499999999977
0.5,34,0.7275,0.47079037800687284,0.48562499999999786
0.5,35,0.7275,0.38144329896907214,0.5246249999999975
0.5,36,0.72,0.4305555555555556,0.49799999999999783
0.5,37,0.725,0.4103448275862069,0.5102499999999978
0.5,38,0.73,0.4041095890410959,0.5164999999999976
0.5,39,0.735,0.41836734693877553,0.5137499999999976
0.5,40,0.7575,0.38283828382838286,0.5456249999999974
0.5,41,0.7375,0.4033898305084746,0.5221249999999975
0.5,42,0.6875,0.3418181818181818,0.5121249999999977
0.5,43,0.7,0.39285714285714285,0.4999999999999978
0.5,44,0.72,0.3333333333333333,0.5399999999999975
0.5,45,0.7425,0.3400673400673401,0.5538749999999972
0.5,46,0.7425,0.2828282828282828,0.579374999999997
0.5,47,0.7025,0.3416370106761566,0.5233749999999976
0.5,48,0.7175,0.2961672473867596,0.5541249999999973
0.5,49,0.6875,0.2909090909090909,0.5331249999999976
0.5,50,0.735,0.25170068027210885,0.587249999999997
0.5,51,0.7175,0.24041811846689895,0.5781249999999971
0.5,52,0.7025,0.19217081850533807,0.5863749999999972
0.5,53,0.7125,0.18947368421052632,0.5958749999999972
0.5,54,0.72,0.14583333333333334,0.6209999999999968
0.5,55,0.6825,0.14652014652014653,0.5883749999999972
0.5,56,0.69,0.14130434782608695,0.5969999999999971
0.5,57,0.67,0.08582089552238806,0.6019999999999972
0.5,58,0.655,0.09923664122137404,0.5832499999999974
0.5,59,0.6475,0.08494208494208494,0.5821249999999973
0.5,60,0.6525,0.07662835249042145,0.5898749999999974
0.5,61,0.62,0.07661290322580645,0.5604999999999977
0.5,62,0.5725,0.08733624454148471,0.5138749999999983
0.5,63,0.605,0.049586776859504134,0.5567499999999977
0.5,64,0.5975,0.07531380753138076,0.5406249999999979
0.5,65,0.5875,0.03404255319148936,0.5461249999999979
0.5,66,0.5725,0.048034934497816595,0.5273749999999982
0.5,67,0.5625,0.03111111111111111,0.5238749999999982
0.5,68,0.57,0.017543859649122806,0.5354999999999981
0.5,69,0.5525,0.04072398190045249,0.5113749999999982
0.5,70,0.56,0.022321428571428572,0.5244999999999982
0.5,71,0.565,0.022123893805309734,0.5292499999999981
0.5,72,0.56,0.022321428571428572,0.5244999999999982
0.5,73,0.53,0.03773584905660377,0.49149999999999855
0.5,74,0.54,0.009259259259259259,0.5099999999999983
0.5,75,0.4725,0.015873015873015872,0.44437499999999913
0.5,76,0.465,0.010752688172043012,0.4387499999999992
0.5,77,0.4825,0.0051813471502590676,0.45687499999999903
0.5,78,0.4425,0.005649717514124294,0.41887499999999944
0.5,79,0.4725,0.010582010582010581,0.44587499999999913
0.5,80,0.475,0.005263157894736842,0.4497499999999991
0.5,81,0.46,0.005434782608695652,0.4354999999999993
0.5,82,0.49,0.01020408163265306,0.4624999999999989
0.5,83,0.4,0.00625,0.37849999999999995
0.5,84,0.3875,0.01935483870967742,0.3636250000000001
0.5,85,0.4125,0.012121212121212121,0.3888749999999998
0.5,86,0.4175,0.011976047904191617,0.3936249999999998
0.5,87,0.4575,0.00546448087431694,0.4331249999999993
0.5,88,0.445,0.016853932584269662,0.41824999999999946
0.5,89,0.3925,0.012738853503184714,0.36987500000000006
0.5,90,0.3475,0.014388489208633094,0.32712500000000055
0.5,91,0.405,0.006172839506172839,0.38324999999999987
0.5,92,0.3825,0.006535947712418301,0.36187500000000017
0.5,93,0.3975,0.006289308176100629,0.376125
0.5,94,0.415,0.012048192771084338,0.39124999999999976
0.5,95,0.36,0.020833333333333332,0.3375000000000004
0.5,96,0.345,0.007246376811594203,0.3262500000000006
0.5,97,0.3825,0.013071895424836602,0.36037500000000017
0.5,98,0.355,0.007042253521126761,0.33575000000000044
0.5,99,0.3575,0.006993006993006993,0.33812500000000045
0.5,100,0.3475,0.007194244604316547,0.32862500000000056
0.5,101,0.3725,0.006711409395973154,0.35237500000000027
0.5,102,0.365,0.00684931506849315,0.34525000000000033
0.5,103,0.3425,0.014598540145985401,0.32237500000000063
0.5,104,0.315,0.007936507936507936,0.29775000000000057
0.5,105,0.3375,0.014814814814814815,0.31762500000000066
0.5,106,0.35,0.007142857142857143,0.3310000000000005
0.5,107,0.315,0.007936507936507936,0.29775000000000057
0.5,108,0.325,0.007692307692307693,0.30725000000000063
0.5,109,0.3775,0.013245033112582781,0.3556250000000002
0.5,110,0.28,0.0,0.2660000000000005
0.5,111,0.315,0.015873015873015872,0.29625000000000057
0.5,112,0.3325,0.0,0.3158750000000007
0.5,113,0.2725,0.009174311926605505,0.25737500000000046
0.5,114,0.335,0.014925373134328358,0.31525000000000064
0.5,115,0.29,0.008620689655172414,0.2740000000000005
0.5,116,0.29,0.008620689655172414,0.2740000000000005
0.5,117,0.2975,0.008403361344537815,0.2811250000000005
0.5,118,0.2925,0.0,0.27787500000000054
0.5,119,0.265,0.009433962264150943,0.25025000000000047
0.5,120,0.3075,0.008130081300813009,0.2906250000000006
0.5,121,0.2725,0.0,0.25887500000000047
0.5,122,0.26,0.0,0.24700000000000044
0.5,123,0.32,0.0,0.3040000000000006
0.5,124,0.285,0.0,0.27075000000000055
0.5,125,0.2925,0.008547008547008548,0.27637500000000054
0.5,126,0.245,0.0,0.2327500000000004
0.5,127,0.27,0.0,0.2565000000000005
0.5,128,0.2575,0.0,0.24462500000000045
0.5,129,0.245,0.0,0.2327500000000004
0.5,130,0.2825,0.0,0.26837500000000053
0.5,131,0.26,0.0,0.24700000000000044
0.5,132,0.265,0.0,0.2517500000000005
0.5,133,0.2325,0.0,0.22087500000000038
0.5,134,0.255,0.0,0.24225000000000044
0.5,135,0.2475,0.0,0.23512500000000042
0.5,136,0.2475,0.0,0.23512500000000042
0.5,137,0.2225,0.0,0.21137500000000034
0.5,138,0.2525,0.0,0.23987500000000042
0.5,139,0.2425,0.0,0.2303750000000004
0.5,140,0.2375,0.0,0.22562500000000038
0.5,141,0.23,0.0,0.21850000000000036
0.5,142,0.2275,0.0,0.21612500000000037
0.5,143,0.2325,0.0,0.22087500000000038
0.5,144,0.215,0.0,0.20425000000000032
0.5,145,0.21,0.0,0.19950000000000032
0.5,146,0.24,0.0,0.2280000000000004
0.5,147,0.22,0.0,0.20900000000000035
0.5,148,0.2025,0.0,0.1923750000000003
0.5,149,0.2275,0.0,0.21612500000000037
0.5,150,0.2075,0.0,0.1971250000000003
0.5,151,0.2225,0.0,0.21137500000000034
0.5,152,0.2125,0.0,0.20187500000000033
0.5,153,0.225,0.0,0.21375000000000036
0.5,154,0.205,0.0,0.1947500000000003
0.5,155,0.235,0.0,0.2232500000000004
0.5,156,0.2225,0.0,0.21137500000000034
0.5,157,0.205,0.0,0.1947500000000003
0.5,158,0.2025,0.0,0.1923750000000003
0.5,159,0.195,0.0,0.18525000000000028
0.5,160,0.23,0.0,0.21850000000000036
0.5,161,0.1975,0.0,0.18762500000000026
0.5,162,0.1775,0.0,0.16862500000000022
0.5,163,0.2275,0.0,0.21612500000000037
0.5,164,0.1925,0.0,0.18287500000000026
0.5,165,0.195,0.0,0.18525000000000028
0.5,166,0.22,0.0,0.20900000000000035
0.5,167,0.175,0.0,0.1662500000000002
0.5,168,0.1575,0.0,0.14962500000000017
0.5,169,0.18,0.0,0.17100000000000024
0.5,170,0.185,0.0,0.17575000000000024
0.5,171,0.17,0.0,0.1615000000000002
0.5,172,0.18,0.0,0.17100000000000024
0.5,173,0.1625,0.0,0.15437500000000018
0.5,174,0.155,0.0,0.14725000000000016
0.5,175,0.1825,0.0,0.17337500000000022
0.5,176,0.1875,0.0,0.17812500000000026
0.5,177,0.1775,0.0,0.16862500000000022
0.5,178,0.175,0.0,0.1662500000000002
0.5,179,0.1675,0.0,0.15912500000000018
0.5,180,0.17,0.0,0.1615000000000002
0.5,181,0.155,0.0,0.14725000000000016
0.5,182,0.1475,0.0,0.14012500000000014
0.5,183,0.1775,0.0,0.16862500000000022
0.5,184,0.1725,0.0,0.16387500000000021
0.5,185,0.165,0.0,0.1567500000000002
0.5,186,0.16,0.0,0.15200000000000016
0.5,187,0.165,0.0,0.1567500000000002
0.5,188,0.14,0.0,0.13300000000000012
0.5,189,0.155,0.0,0.14725000000000016
0.5,190,0.185,0.0,0.17575000000000024
0.5,191,0.15,0.0,0.14250000000000015
0.5,192,0.1725,0.0,0.16387500000000021
0.5,193,0.1575,0.0,0.14962500000000017
0.5,194,0.1475,0.0,0.14012500000000014
0.5,195,0.1725,0.0,0.16387500000000021
0.5,196,0.1325,0.0,0.1258750000000001
0.5,197,0.1775,0.0,0.16862500000000022
0.5,198,0.175,0.0,0.1662500000000002
0.5,199,0.175,0.0,0.1662500000000002
0.5,200,0.155,0.0,0.14725000000000016
0.5,201,0.195,0.0,0.18525000000000028
0.5,202,0.15,0.0,0.14250000000000015
0.5,203,0.1425,0.0,0.13537500000000013
0.5,204,0.1325,0.0,0.1258750000000001
0.5,205,0.16,0.0,0.15200000000000016
0.5,206,0.1825,0.0,0.17337500000000022
0.5,207,0.1325,0.0,0.1258750000000001
0.5,208,0.14,0.0,0.13300000000000012
0.5,209,0.1525,0.0,0.14487500000000014
0.5,210,0.145,0.0,0.13775000000000012
0.5,211,0.1375,0.0,0.1306250000000001
0.5,212,0.1275,0.0,0.12112500000000008
0.5,213,0.1725,0.0,0.16387500000000021
0.5,214,0.1525,0.0,0.14487500000000014
0.5,215,0.16,0.0,0.15200000000000016
0.5,216,0.13,0.0,0.12350000000000008
0.5,217,0.14,0.0,0.13300000000000012
0.5,218,0.165,0.0,0.1567500000000002
0.5,219,0.14,0.0,0.13300000000000012
0.5,220,0.12,0.0,0.11400000000000006
0.5,221,0.1125,0.0,0.10687500000000004
0.5,222,0.145,0.0,0.13775000000000012
0.5,223,0.1575,0.0,0.14962500000000017
0.5,224,0.105,0.0,0.09975000000000002
0.5,225,0.1375,0.0,0.1306250000000001
0.5,226,0.1275,0.0,0.12112500000000008
0.5,227,0.1525,0.0,0.14487500000000014
0.5,228,0.105,0.0,0.09975000000000002
